snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-08-15,GEN4-IOD-24T,4D Systems,Optoelectronics,digikey,6,Obsolete,0,,exact,GEN4-IOD-24T,1613-1379-ND,2,1,2026-08-15T20:27:24+00:00,4D Systems Pty Ltd,1613,Optoelectronics,"LCD, OLED, Graphic",7,gen4-IoD,GEN4-IOD,"GRAPHIC DISPLAY TFT RGB 2.4""",1,0,0,0,0,0,,0,0,6,0,1,Bulk,1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,Not Applicable,5A992C,8524.91.1000,,,10
2026-08-15,2471,Adafruit Industries,NFC / RFID Components,digikey,11,Active,401,1.32,exact,2471,36-2471-ND,2601,3,2026-08-15T20:27:26+00:00,Keystone Electronics,36,Battery Products,"Battery Holders, Clips, Contacts",6,,,"BATTERY HOLDER N 6"" WIRE LEADS",0,1,0,0,0,0,,401,0,11,1,100,Bulk,1,1,0,401,999999999,0.0,1.32,7,1,1.32,5000,0.66099,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8536.69.4040,,Custom,9
2026-08-15,SK-GEN4-IOD-24T,4D Systems,Optoelectronics,digikey,6,Discontinued at DigiKey,1,100.21,exact,SK-GEN4-IOD-24T,1613-1382-ND,1,1,2026-08-15T20:27:27+00:00,4D Systems Pty Ltd,1613,Optoelectronics,"LCD, OLED, Graphic",7,gen4-IoD,SK-GEN4,"GRAPHIC DISPLAY TFT RGB 2.4""",2,0,0,0,0,1,,1,0,6,1,1,Bulk,1,1,0,1,999999999,0.0,100.21,1,1,100.21,1,100.21,ROHS3 Compliant,REACH Unaffected,Not Applicable,5A992C,8517.62.0090,,,11
2026-08-15,U114,M5Stack,NFC / RFID Components,digikey,30,Active,210,4.5,exact,U114,2221-U114-ND,873,1,2026-08-15T20:27:28+00:00,"M5Stack Technology Co., Ltd.",2221,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,RF UNIT 433 MHZ TRANSMITTER (SYN,0,1,0,0,0,0,,210,0,30,1,0,Bulk,1,1,0,210,0,0.0,4.5,1,1,4.5,1,4.5,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8525.50.3040,,,2
2026-08-15,GEN4-IOD-32T,4D Systems,Optoelectronics,digikey,6,Obsolete,0,,exact,GEN4-IOD-32T,1613-1381-ND,2,1,2026-08-15T20:27:29+00:00,4D Systems Pty Ltd,1613,Optoelectronics,"LCD, OLED, Graphic",7,gen4-IoD,GEN4-IOD,"GRAPHIC DISPLAY TFT RGB 3.2""",1,0,0,0,0,0,,0,0,6,0,1,Bulk,1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,Not Applicable,5A992C,8524.91.1000,,,10
2026-08-15,GEN4-IOD-28T,4D Systems,Optoelectronics,digikey,6,Active,7,42.95,exact,GEN4-IOD-28T,1613-1380-ND,2,1,2026-08-15T20:27:31+00:00,4D Systems Pty Ltd,1613,Optoelectronics,"LCD, OLED, Graphic",7,gen4-IoD,GEN4-IOD,"GRAPHIC DISPLAY TFT RGB 2.8""",0,1,0,0,0,0,,7,0,6,1,1,Bulk,1,0,0,7,999999999,0.0,42.95,1,1,42.95,1,42.95,ROHS3 Compliant,REACH Unaffected,Not Applicable,5A992C,8524.91.1000,,,10
2026-08-15,32420D,Parallax,RF Transceiver Modules and Modems,digikey,18,Active,1,29.99,exact,32420D,32420D-ND,291,1,2026-08-15T20:27:32+00:00,Parallax Inc.,149,RF and Wireless,RF Transceiver Modules and Modems,37,,,RF TXRX MOD WIFI THROUGH HOLE,0,1,0,0,0,0,,1,0,18,1,1,Bulk,1,0,0,1,999999999,0.0,29.99,2,1,29.99,5,29.05,RoHS Compliant,REACH Unaffected,Not Applicable,EAR99,8517.62.0090,Module,Through Hole,18
2026-08-15,4DUINO-24,4D Systems,DSPs - Digital Signal Processors,digikey,6,Obsolete,0,,exact,4DUINO-24,1613-1367-ND,2,1,2026-08-15T20:27:33+00:00,4D Systems Pty Ltd,1613,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,4DUINO ATMEGA32U4/ESP8266/PICASO,1,0,0,0,0,0,,0,0,6,0,1,Bulk,1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,Not Applicable,5A992C,8473.30.1180,,Fixed,6
2026-08-15,WRL-17146,SparkFun,RF Transceiver Modules and Modems,digikey,12,Active,0,7.5,contains,17146,1568-17146-ND,1,0,2026-08-15T20:27:36+00:00,SparkFun Electronics,1568,RF and Wireless,RF Transceiver Modules and Modems,37,,,RF TXRX MOD WIFI THTHROUGH HOLE,0,1,0,0,0,0,,0,0,12,1,0,Bulk,1,0,0,0,0,0.0,7.5,1,1,7.5,1,7.5,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),5A992C,8517.62.0090,Module,Through Hole,18
2026-08-15,105990071,Seeed Studio,Uncategorized,digikey,33,Active,0,14.322,exact,105990071,1597-1683-ND,1,1,2026-08-15T20:27:38+00:00,"Seeed Technology Co., Ltd",1597,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,UNIVERSAL E-PAPER / E INK RAW PA,0,0,0,0,0,0,,0,0,33,30,1,Bulk,1,1,0,0,999999999,0.0,14.322,1,30,14.322,30,14.322,RoHS non-compliant,REACH Unknown,1  (Unlimited),5A002A1,8524.99.0000,,,5
2026-08-15,ESP32-PICO-V3-ZERO-DEVKIT,Espressif Systems,NFC / RFID Components,digikey,8,Active,7,70.0,exact,ESP32-PICO-V3-ZERO-DEVKIT,1965-ESP32-PICO-V3-ZERO-DEVKIT-ND,1,1,2026-08-15T20:27:39+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP32,,ESP32-PICO-V3-ZERO DEV KIT,0,1,0,0,0,0,,7,0,8,1,1,Bulk,1,1,0,7,999999999,0.0,70.0,1,1,70.0,1,70.0,RoHS Compliant,REACH Unaffected,,5A992C,8517.62.0090,,,5
2026-08-15,102990944,Seeed Studio,NFC / RFID Components,digikey,33,Active,0,66.07,exact,102990944,1597-1723-ND,1,1,2026-08-15T20:27:42+00:00,"Seeed Technology Co., Ltd",1597,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,AZ3166 IOT DEVELOPER KIT,0,1,0,0,0,1,,0,0,33,1,1,Bulk,1,1,0,0,999999999,0.0,66.07,1,1,66.07,1,66.07,Unknown,REACH Unknown,1  (Unlimited),5A992C            SC,8473.30.1180,,,5
2026-08-15,113990816,Seeed Studio,RF Transceiver Modules and Modems,digikey,4,Active,0,6.93,exact,113990816,1597-113990816CT-ND,1,1,2026-08-15T20:27:43+00:00,"Seeed Technology Co., Ltd",1597,RF and Wireless,RF Transceiver Modules and Modems,37,Wio,,RF TXRX MOD WIFI TH SMD,0,0,0,0,0,0,,0,0,4,0,1,Cut Tape (CT),2,1,0,0,999999999,0.0,6.93,0,,,,,RoHS Compliant,REACH Unknown,1  (Unlimited),5A992C            SC,8517.62.0090,Module,Surface Mount,18
2026-08-15,ESP-BAT32,Espressif Systems,NFC / RFID Components,digikey,8,Active,2,20.0,exact,ESP-BAT32,1965-ESP-BAT32-ND,1,1,2026-08-15T20:27:44+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,RF TESTING BOARD FOR ESP32 MODUL,0,1,0,0,0,0,,2,0,8,1,1,Box,1,1,0,2,999999999,0.0,20.0,1,1,20.0,1,20.0,Not Applicable,REACH Unaffected,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,ESP-BAT8,Espressif Systems,NFC / RFID Components,digikey,8,Active,1,20.0,exact,ESP-BAT8,1965-ESP-BAT8-ND,1,1,2026-08-15T20:27:45+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,RF TESTING BOARD FOR ESP8266 MOD,0,1,0,0,0,0,,1,0,8,1,1,Box,1,1,0,1,999999999,0.0,20.0,1,1,20.0,1,20.0,Unknown,REACH Unaffected,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,MIKROE-1769,mikroElektronika,Uncategorized,digikey,28,Obsolete,0,27.0,exact,MIKROE-1769,1471-1371-ND,1,1,2026-08-15T20:27:46+00:00,MikroElektronika,1471,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,DEV BOARD WIFI3 CLICK P2P 3.3V,1,0,0,0,0,0,,0,0,28,1,1,Box,1,1,0,0,999999999,0.0,27.0,1,1,27.0,1,27.0,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),5A002A1,8473.30.1180,,,5
2026-08-15,3405,Adafruit Industries,NFC / RFID Components,digikey,4,Active,425,19.95,exact,3405,1528-2181-ND,9120,4,2026-08-15T20:27:48+00:00,Adafruit Industries LLC,1528,"Development Boards, Kits, Programmers",Evaluation Boards,33,Huzzah32,,HUZZAH32 ESP32 FEATHER LOOSE HDR,0,1,0,0,0,0,,425,0,4,1,0,Bulk,1,0,0,425,0,0.0,19.95,1,1,19.95,1,19.95,ROHS3 Compliant,REACH not applicable,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,ESP-07,Ai-Thinker,Uncategorized,digikey,40,Active,703,41.11,contains,PFC0812DE-SP07,603-1167-ND,4,0,2026-08-15T20:27:49+00:00,Delta Electronics,603,"Fans, Blowers, Thermal Management",Fans,16,PFC,PFC0812,FAN AXIAL 80X38MM 12VDC WIRE,0,1,0,0,0,0,,703,630,40,1,90,Box,1,1,0,703,999999999,0.0,41.11,4,1,41.11,90,26.59378,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8414.59.6590,,,16
2026-08-15,ESP-12E,Ai-Thinker,Uncategorized,digikey,5,Active,37,1.39,fuzzy,SP029,1778-SP029-ND,8,0,2026-08-15T20:27:50+00:00,Pimoroni Ltd,1778,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,FLEXYPIN ADAPTER - ESP-07/ESP-12,0,1,0,0,1,1,,37,0,5,1,1,Bulk,1,1,0,37,999999999,0.0,1.39,1,1,1.39,1,1.39,ROHS3 Compliant,REACH Unknown,1  (Unlimited),5A992C            SC,8473.30.1180,,,5
2026-08-15,ESP-01S,Ai-Thinker,Uncategorized,digikey,4,Active,35,4.98,fuzzy,26580,3647-26580-ND,6,0,2026-08-15T20:27:52+00:00,Ai-Thinker,4570,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP-01,,Ai-Thinker ESP-01S ESP8266 Wi-Fi,0,1,0,0,0,1,,35,0,4,1,1,Bulk,1,0,1,35,999999999,0.0,4.98,2,1,4.98,3,4.48,RoHS non-compliant,REACH Unaffected,Vendor Undefined,EAR99,8542.31.0001,,,1
2026-08-15,ESP-WROOM-02,Espressif Systems,NFC / RFID Components,digikey,8,Not For New Designs,497,3.30002,contains,ESP-WROOM-02U-N4,1965-ESP-WROOM-02U-N4CT-ND,17,0,2026-08-15T20:27:54+00:00,Espressif Systems,1904,RF and Wireless,RF Transceiver Modules and Modems,37,ESP,ESP-WROOM,RF TXRX MODULE WIFI U.FL SMD,7,1,0,0,0,0,,497,0,8,1,1,Cut Tape (CT),3,1,0,497,999999999,0.0,5.1,5,1,5.1,250,3.64704,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A992C,8517.62.0090,18-SMD Module,Surface Mount,18
2026-08-15,ESP8266 ESP-01S,Arndt Electronic,Uncategorized,digikey,4,Active,35,4.98,fuzzy,26580,3647-26580-ND,4,0,2026-08-15T20:27:56+00:00,Ai-Thinker,4570,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP-01,,Ai-Thinker ESP-01S ESP8266 Wi-Fi,0,1,0,0,0,1,,35,0,4,1,1,Bulk,1,0,1,35,999999999,0.0,4.98,2,1,4.98,3,4.48,RoHS non-compliant,REACH Unaffected,Vendor Undefined,EAR99,8542.31.0001,,,1
2026-08-15,CW01,XinaBox,Uncategorized,digikey,17,Active,3634,6.25,contains,CW010100K0JE12,541-4309-ND,3752,0,2026-08-15T20:27:59+00:00,Vishay Dale,541,Resistors,Through Hole Resistors,2,CW,,RES 100K OHM 13W 5% AXIAL,0,1,0,0,0,0,,3634,0,17,1,0,Bulk,1,1,0,3634,0,0.0,6.25,8,1,6.25,1000,2.42391,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8533.21.0080,Axial,,13
2026-08-15,2471 HUZZAH,Adafruit Industries,Uncategorized,digikey,4,Active,71,9.95,contains,2471,1528-1223-ND,1,0,2026-08-15T20:28:00+00:00,Adafruit Industries LLC,1528,"Development Boards, Kits, Programmers",Evaluation Boards,33,Huzzah,,ESP8266 HUZZAH BREAKOUT BOARD,0,1,0,0,0,0,,71,0,4,1,1,Bulk,1,0,0,71,999999999,0.0,9.95,1,1,9.95,1,9.95,ROHS3 Compliant,REACH not applicable,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,WRL-13794,SparkFun,NFC / RFID Components,digikey,6,Obsolete,0,34.5,contains,13794,1568-13794-ND,1,0,2026-08-15T20:28:01+00:00,SparkFun Electronics,1568,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,SPARKFUN BLYNK BOARD - ESP8266,1,0,0,0,0,0,,0,0,6,1,1,Bulk,1,0,0,0,999999999,0.0,34.5,1,1,34.5,1,34.5,ROHS3 Compliant,REACH Unknown,1  (Unlimited),5A992C,8473.30.1180,,,5
2026-08-15,2282,Adafruit Industries,Uncategorized,digikey,4,Active,0,25.3,exact,2282,4876-2282-ND,3655,2,2026-08-15T20:28:03+00:00,"80/20, LLC",4876,"Hardware, Fasteners, Accessories","Structural, Motion Hardware",26,"10, 15",,10 S TO 15 S TRANSITION ROLLERWH,0,0,0,0,0,0,,0,0,4,1,1,Bulk,1,0,0,0,999999999,0.0,25.3,1,1,25.3,1,25.3,ROHS3 Compliant,REACH Unaffected,Not Applicable,,,,,2
2026-08-15,113020010,Seeed Studio,Uncategorized,digikey,2,Obsolete,0,13.9,exact,113020010,1597-1165-ND,1,1,2026-08-15T20:28:04+00:00,"Seeed Technology Co., Ltd",1597,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,GROVE UART WIFI,1,0,0,0,0,0,,0,0,2,3,1,Bulk,1,1,0,0,999999999,0.0,13.9,1,3,13.9,3,13.9,Unknown,REACH Unknown,1  (Unlimited),5A002A1,8517.62.0090,,,5
2026-08-15,317060015,Seeed Studio,NFC / RFID Components,digikey,4,Obsolete,0,7.5,exact,317060015,317060015-ND,1,1,2026-08-15T20:28:05+00:00,"Seeed Technology Co., Ltd",1597,RF and Wireless,RF Transceiver Modules and Modems,37,,317060,RF TXRX MOD WIFI TH SMD,1,0,0,0,0,0,,0,0,4,7,1,Bulk,1,1,0,0,999999999,0.0,7.5,1,7,7.5,7,7.5,RoHS Compliant,REACH Unknown,1  (Unlimited),5A002A1,8517.62.0090,16-SMD Module,Surface Mount,18
2026-08-15,KIT-15259,SparkFun,Uncategorized,digikey,12,Obsolete,0,,contains,15259,1568-15259-ND,1,0,2026-08-15T20:28:06+00:00,SparkFun Electronics,1568,"Maker/DIY, Educational",Educational Kits,47,,,ESP8266 THING DEV STARTER KIT,1,0,0,0,0,0,,0,0,12,0,1,Bulk,1,0,0,0,999999999,0.0,0.0,0,,,,,Not Applicable,REACH Unknown,1  (Unlimited),,,,,6
2026-08-15,317060019,Seeed Studio,RF Transceiver Modules and Modems,digikey,21,Active,0,9.564,exact,317060019,1597-317060019-ND,1,1,2026-08-15T20:28:08+00:00,"Seeed Technology Co., Ltd",1597,RF and Wireless,RF Transceiver Modules and Modems,37,,,RF TXRX MOD WIFI PCB TRACE SMD,0,0,0,0,0,0,,0,0,21,5,1,Bulk,1,0,0,0,999999999,0.0,9.564,1,5,9.564,5,9.564,ROHS3 Compliant,REACH Unknown,,,,Module,Surface Mount,17
2026-08-15,113990105,Seeed Studio,"RF Receivers, Transceivers",digikey,5,Obsolete,0,8.2,exact,113990105,113990105-ND,1,1,2026-08-15T20:28:11+00:00,"Seeed Technology Co., Ltd",1597,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,NODEMCU V2 LUA BASED ESP8266 DEV,1,0,0,0,0,0,,0,0,5,5,1,Bulk,1,1,0,0,999999999,0.0,8.2,1,5,8.2,5,8.2,RoHS Compliant,REACH Unknown,1  (Unlimited),5A002A1,8517.62.0090,,,5
2026-08-15,83-16993,Seeed Studio,Uncategorized,digikey,10,Active,5,18.63,fuzzy,UTPSP1MBUY,UTPSP1MBUY-ND,1,0,2026-08-15T20:28:12+00:00,Panduit Corp,298,Cable Assemblies,"Modular/Ethernet Cables (RJ45, RJ11)",21,TX6™ PLUS,UTPSP1,"COPPER PATCH CORD, CAT 6, BLUE U",0,1,0,0,0,0,,5,0,10,1,1,Bulk,1,0,0,5,999999999,0.0,18.63,9,1,18.63,2500,14.54656,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8544.42.2000,,Free Hanging (In-Line),9
2026-08-15,PIS-1035,Pi Supply,NFC / RFID Components,digikey,6,Active,0,323.893,exact,PIS-1035,PIS-1035-ND,1,1,2026-08-15T20:28:14+00:00,Maker Emporium Ltd,1910,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,RAK833-EVB LORA GATEWAY 868MHZ,0,0,0,0,0,1,,0,0,6,10,5,Bulk,1,0,0,0,999999999,0.0,323.893,1,10,323.893,10,323.893,Unknown,REACH Unknown,1  (Unlimited),PENDING ECCN,0000.00.0000,,,5
2026-08-15,A000135,Arduino,NFC / RFID Components,digikey,8,Obsolete,0,,exact,A000135,1050-1143-ND,6,1,2026-08-15T20:28:16+00:00,Arduino,1050,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,ARDUINO PRIMO,1,0,0,0,0,0,,0,0,8,0,1,Bulk,1,1,0,0,999999999,0.0,0.0,0,,,,,Unknown,REACH Unknown,1  (Unlimited),5A002A1,8471.50.0150,,,5
2026-08-15,PIM145,Pimoroni,Uncategorized,digikey,4,Obsolete,0,10.5,exact,PIM145,1778-1014-ND,1,1,2026-08-15T20:28:17+00:00,Pimoroni Ltd,1778,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,ESP8266 PHAT,1,0,0,0,1,0,,0,0,4,15,1,Bulk,1,1,0,0,999999999,0.0,10.5,1,15,10.5,15,10.5,ROHS3 Compliant,REACH Unknown,1  (Unlimited),5A002A1,8471.50.0150,,,5
2026-08-15,MOD-WIFI-ESP8266-BOXED,Olimex,Uncategorized,digikey,5,Active,2,5.86,exact,MOD-WIFI-ESP8266-BOXED,1188-MOD-WIFI-ESP8266-BOXED-ND,1,1,2026-08-15T20:28:18+00:00,Olimex LTD,1188,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,EVAL BOARD FOR ESP8266,0,1,0,0,0,0,,2,0,5,1,1,Bulk,1,1,0,2,999999999,0.0,5.86,1,1,5.86,1,5.86,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,3210,Adafruit Industries,Uncategorized,digikey,3,Active,3258,1.35,exact,3210,3720-3210-ND,14820,4,2026-08-15T20:28:19+00:00,Heyco Products Corporation,3720,"Cables, Wires - Management",Cable and Cord Grips,23,,,CABLE GRIP 4.6-7.93MM PG9,0,1,0,0,0,0,,3258,0,3,1,0,Bulk,1,0,0,3258,0,0.0,1.35,9,1,1.35,4000,0.75004,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8547.20.0000,,,12
2026-08-15,CW02,XinaBox,Uncategorized,digikey,23,Active,3744785,0.0054,contains,CRCW02010000Z0ED,541-0.0AGCT-ND,2409,0,2026-08-15T20:28:21+00:00,Vishay Dale,541,Resistors,Chip Resistor - Surface Mount,2,CRCW0201 e3,CRCW0201,RES SMD 0 OHM JUMPER 1/20W 0201,0,1,0,0,0,0,,3744785,0,23,1,0,Cut Tape (CT),3,1,0,3744785,0,0.0,0.1,9,1,0.1,5000,0.00598,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8533.21.0030,0201 (0603 Metric),,14
2026-08-15,ESP-WROOM-S2,Espressif Systems,RF Transceiver Modules and Modems,digikey,8,Not For New Designs,0,3.2,exact,ESP-WROOM-S2,1965-ESP-WROOM-S2TR-ND,1,1,2026-08-15T20:28:22+00:00,Espressif Systems,1904,RF and Wireless,RF Transceiver Modules and Modems,37,ESP,ESP-WROOM,RF TXRX MOD WIFI TH SMD,7,0,0,0,0,0,,0,0,8,650,650,Tape & Reel (TR),1,1,0,0,999999999,0.0,3.2,1,650,3.2,650,3.2,RoHS Compliant,REACH Unaffected,3  (168 Hours),5A992C,8517.62.0090,20-SMD Module,Surface Mount,18
2026-08-15,KIT-14682,SparkFun,Uncategorized,digikey,12,Obsolete,0,,contains,14682,1568-14682-ND,1,0,2026-08-15T20:28:23+00:00,SparkFun Electronics,1568,"Maker/DIY, Educational",Educational Kits,47,SparkFun,,IOT STARTER KIT WITH BLYNK BOARD,1,0,0,0,0,0,,0,0,12,0,1,Bulk,1,0,0,0,999999999,0.0,0.0,0,,,,,Not Applicable,REACH Unknown,1  (Unlimited),,,,,6
2026-08-15,SRCI024-EVB-1,Antenova,Uncategorized,digikey,4,Active,0,84.7,exact,SRCI024-EVB-1,627-SRCI024-EVB-1-ND,1,1,2026-08-15T20:28:24+00:00,Antenova,627,"Development Boards, Kits, Programmers",Evaluation Boards,33,ceriiANT®,,SILVAI EVALUATION BOARD,0,0,0,0,0,0,,0,0,4,1,1,Box,1,1,0,0,999999999,0.0,84.7,1,1,84.7,1,84.7,Unknown,REACH Unaffected,1  (Unlimited),EAR99,8517.71.0000,,,5
2026-08-15,ESP32-VAQUITA-DSPG,Espressif Systems,NFC / RFID Components,digikey,8,Active,50,45.0,exact,ESP32-VAQUITA-DSPG,1965-ESP32-VAQUITA-DSPG-ND,1,1,2026-08-15T20:28:28+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP32,ESP32,RX TXRX MOD WIFI CHASSIS MOUNT,0,1,0,0,0,0,,50,0,8,1,72,Box,1,1,0,50,999999999,0.0,45.0,1,1,45.0,1,45.0,Unknown,REACH Unaffected,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,ESP8266MOD,Espressif Systems,Uncategorized,digikey,5,Active,37,1.39,fuzzy,SP029,1778-SP029-ND,1,0,2026-08-15T20:28:29+00:00,Pimoroni Ltd,1778,"Development Boards, Kits, Programmers",Evaluation Boards,33,,,FLEXYPIN ADAPTER - ESP-07/ESP-12,0,1,0,0,1,1,,37,0,5,1,1,Bulk,1,1,0,37,999999999,0.0,1.39,1,1,1.39,1,1.39,ROHS3 Compliant,REACH Unknown,1  (Unlimited),5A992C            SC,8473.30.1180,,,5
2026-08-15,ESP32-C6-DEVKITC-1-N8,Espressif Systems,Uncategorized,digikey,12,Active,1383,9.0,exact,ESP32-C6-DEVKITC-1-N8,1965-ESP32-C6-DEVKITC-1-N8-ND,3,1,2026-08-15T20:28:31+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP32-C,ESP32-C6,ESP32-C6-DEVKITC-1-N8 BOARD,0,1,0,0,0,0,,1383,0,12,1,0,Box,1,1,0,1383,0,0.0,9.0,1,1,9.0,1,9.0,Unknown,REACH Unaffected,1  (Unlimited),5A992C            SC,8517.62.0090,,,5
2026-08-15,ESP32-C6-DEVKITM-1-N4,Espressif Systems,Uncategorized,digikey,12,Active,122,8.0,exact,ESP32-C6-DEVKITM-1-N4,1965-ESP32-C6-DEVKITM-1-N4-ND,1,1,2026-08-15T20:28:32+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP32-C,ESP32-C6,ESP32-C6 GENERAL-PURPOSE DEVELOP,0,1,0,0,0,0,,122,0,12,1,0,Bulk,1,1,0,122,0,0.0,8.0,1,1,8.0,1,8.0,Unknown,REACH Unknown,1  (Unlimited),5A992C            SC,8517.62.0090,,,5
2026-08-15,ESP32-S3-DEVKITC-1-N8R8,Espressif Systems,NFC / RFID Components,digikey,8,Active,0,15.0,exact,ESP32-S3-DEVKITC-1-N8R8,1965-ESP32-S3-DEVKITC-1-N8R8-ND,1,1,2026-08-15T20:28:33+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP32-S,ESP32-S3,ESP32-S3-WROOM-1-N8R8 DEV BRD,0,1,0,0,0,0,,0,0,8,1,0,Bulk,1,1,0,0,0,0.0,15.0,1,1,15.0,1,15.0,Not Applicable,REACH Unaffected,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,ESP THREAD BR-ZIGBEE GW,Espressif Systems,RF Transceiver Modules and Modems,digikey,8,Active,92,10.74,exact,ESP THREAD BR-ZIGBEE GW,1965-ESPTHREADBR-ZIGBEEGW-ND,1,1,2026-08-15T20:28:34+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP32-S,,ESP THREAD BORDER ROUTER/ZIGBEE,0,1,0,0,0,0,,92,0,8,1,0,Bulk,1,0,0,92,0,0.0,10.74,1,1,10.74,1,10.74,Unknown,REACH Unknown,Not Applicable,5A992C            SC,8517.62.0020,,,5
2026-08-15,ESP32-D0WD-V3,Espressif Systems,"RF Receivers, Transceivers",digikey,4,Active,6186,1.5,exact,ESP32-D0WD-V3,1904-ESP32-D0WD-V3CT-ND,34,1,2026-08-15T20:28:36+00:00,Espressif Systems,1904,RF and Wireless,RF Transceiver ICs,37,ESP32,ESP32-D0,IC RF TXRX+MCU BLE 48QFN,0,1,0,0,0,0,,6186,0,4,1,0,Cut Tape (CT),3,1,0,6186,0,0.0,1.84,1,1,1.84,1,1.84,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A992C,8542.39.0010,48-VFQFN Exposed Pad,Surface Mount,19
2026-08-15,ESP32-DEVKITC-VE,Espressif Systems,NFC / RFID Components,digikey,8,Active,44,11.0,exact,ESP32-DEVKITC-VE,1965-ESP32-DEVKITC-VE-ND,1,1,2026-08-15T20:28:37+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,,ESP32,ESP32-WROVER-E 8MB FLASH,0,1,0,0,0,0,,44,0,8,1,0,Bulk,1,1,0,44,0,0.0,11.0,1,1,11.0,1,11.0,Not Applicable,REACH Unaffected,1  (Unlimited),5A992C,8517.62.0090,,,5
2026-08-15,ESP32-H2-DEVKITM-1-N4,Espressif Systems,Uncategorized,digikey,8,Obsolete,0,,exact,ESP32-H2-DEVKITM-1-N4,1965-ESP32-H2-DEVKITM-1-N4-ND,2,1,2026-08-15T20:28:38+00:00,Espressif Systems,1904,"Development Boards, Kits, Programmers",Evaluation Boards,33,ESP32-H,ESP32-H2,ESP32-H2-DEVKITM-1 IS AN ENTRY-L,1,0,0,0,0,0,,0,0,8,0,392,Box,1,1,0,0,999999999,0.0,0.0,0,,,,,Unknown,REACH Unknown,1  (Unlimited),5A992C            SC,8517.62.0090,,,5
